PLAYER_URL,PLAYER,TEAM_URL,TEAM,AFFILIATION,YEAR,ROUND_NUMBER,ROUND_PICK,OVERALL_PICK
https://www.nba.com/player/1627732/,Ben Simmons,https://www.nba.com/team/1610612755/traditional/,Philadelphia 76ers,Louisiana State,2016,1,1,1
https://www.nba.com/player/1627742/,Brandon Ingram,https://www.nba.com/team/1610612747/traditional/,Los Angeles Lakers,Duke,2016,1,2,2
https://www.nba.com/player/1627759/,Jaylen Brown,https://www.nba.com/team/1610612738/traditional/,Boston Celtics,California,2016,1,3,3
https://www.nba.com/player/1627733/,Dragan Bender,https://www.nba.com/team/1610612756/traditional/,Phoenix Suns,Maccabi Tel Aviv B.C. (Israel),2016,1,4,4
https://www.nba.com/player/1627739/,Kris Dunn,https://www.nba.com/team/1610612750/traditional/,Minnesota Timberwolves,Providence,2016,1,5,5
https://www.nba.com/player/1627741/,Buddy Hield,https://www.nba.com/team/1610612740/traditional/,New Orleans Pelicans,Oklahoma,2016,1,6,6
https://www.nba.com/player/1627750/,Jamal Murray,https://www.nba.com/team/1610612743/traditional/,Denver Nuggets,Kentucky,2016,1,7,7
https://www.nba.com/player/1627737/,Marquese Chriss,https://www.nba.com/team/1610612756/traditional/,Phoenix Suns,Washington,2016,1,8,8
https://www.nba.com/player/1627751/,Jakob Poeltl,https://www.nba.com/team/1610612761/traditional/,Toronto Raptors,Utah,2016,1,9,9
https://www.nba.com/player/1627748/,Thon Maker,https://www.nba.com/team/1610612749/traditional/,Milwaukee Bucks,,2016,1,10,10
https://www.nba.com/player/1627734/,Domantas Sabonis,https://www.nba.com/team/1610612760/traditional/,Oklahoma City Thunder,Gonzaga,2016,1,11,11
https://www.nba.com/player/1627752/,Taurean Prince,https://www.nba.com/team/1610612762/traditional/,Utah Jazz,Baylor,2016,1,12,12
https://www.nba.com/player/1627834/,Georgios Papagiannis,https://www.nba.com/team/1610612758/traditional/,Sacramento Kings,Panathinaikos B.C. (Greece),2016,1,13,13
https://www.nba.com/player/1627756/,Denzel Valentine,https://www.nba.com/team/1610612741/traditional/,Chicago Bulls,Michigan State,2016,1,14,14
https://www.nba.com/player/1627823/,Juancho Hernangomez,https://www.nba.com/team/1610612743/traditional/,Denver Nuggets,Movistar Estudiantes,2016,1,15,15
https://www.nba.com/player/1627824/,Guerschon Yabusele,https://www.nba.com/team/1610612738/traditional/,Boston Celtics,SPO Rouen Basket,2016,1,16,16
https://www.nba.com/player/1627735/,Wade Baldwin IV,https://www.nba.com/team/1610612763/traditional/,Memphis Grizzlies,Vanderbilt,2016,1,17,17
https://www.nba.com/player/1627740/,Henry Ellenson,https://www.nba.com/team/1610612765/traditional/,Detroit Pistons,Marquette,2016,1,18,18
https://www.nba.com/player/1627736/,Malik Beasley,https://www.nba.com/team/1610612743/traditional/,Denver Nuggets,Florida State,2016,1,19,19
https://www.nba.com/player/1627747/,Caris LeVert,https://www.nba.com/team/1610612754/traditional/,Indiana Pacers,Michigan,2016,1,20,20
https://www.nba.com/player/1627761/,DeAndre' Bembry,https://www.nba.com/team/1610612737/traditional/,Atlanta Hawks,Saint Joseph's,2016,1,21,21
https://www.nba.com/player/1627781/,Malachi Richardson,https://www.nba.com/team/1610612766/traditional/,Charlotte Hornets,Syracuse,2016,1,22,22
https://www.nba.com/player/1627790/,Ante Zizic,https://www.nba.com/team/1610612738/traditional/,Boston Celtics,KK Cibona (Croatia),2016,1,23,23
https://www.nba.com/player/1627789/,Timothe Luwawu-Cabarrot,https://www.nba.com/team/1610612755/traditional/,Philadelphia 76ers,KK Mega Vizura,2016,1,24,24
https://www.nba.com/player/1627744/,Brice Johnson,https://www.nba.com/team/1610612746/traditional/,LA Clippers,North Carolina,2016,1,25,25
https://www.nba.com/player/1627788/,Furkan Korkmaz,https://www.nba.com/team/1610612755/traditional/,Philadelphia 76ers,Anadolu Efes S.K. (Turkey),2016,1,26,26
https://www.nba.com/player/1627783/,Pascal Siakam,https://www.nba.com/team/1610612761/traditional/,Toronto Raptors,New Mexico State,2016,1,27,27
https://www.nba.com/player/1627746/,Skal Labissiere,https://www.nba.com/team/1610612758/traditional/,Sacramento Kings,Kentucky,2016,1,28,28
https://www.nba.com/player/1627749/,Dejounte Murray,https://www.nba.com/team/1610612759/traditional/,San Antonio Spurs,Washington,2016,1,29,29
https://www.nba.com/player/1627745/,Damian Jones,https://www.nba.com/team/1610612744/traditional/,Golden State Warriors,Vanderbilt,2016,1,30,30
https://www.nba.com/player/1627738/,Deyonta Davis,https://www.nba.com/team/1610612738/traditional/,Boston Celtics,Michigan State,2016,2,1,31
https://www.nba.com/player/1627826/,Ivica Zubac,https://www.nba.com/team/1610612747/traditional/,Los Angeles Lakers,KK Mega Vizura,2016,2,2,32
https://www.nba.com/player/1627767/,Cheick Diallo,https://www.nba.com/team/1610612746/traditional/,LA Clippers,Kansas,2016,2,3,33
https://www.nba.com/player/1627755/,Tyler Ulis,https://www.nba.com/team/1610612756/traditional/,Phoenix Suns,Kentucky,2016,2,4,34
https://www.nba.com/player/1627825/,Rade Zagorac,https://www.nba.com/team/1610612738/traditional/,Boston Celtics,KK Mega Vizura,2016,2,5,35
https://www.nba.com/player/1627763/,Malcolm Brogdon,https://www.nba.com/team/1610612749/traditional/,Milwaukee Bucks,Virginia,2016,2,6,36
https://www.nba.com/player/1627778/,Chinanu Onuaku,https://www.nba.com/team/1610612745/traditional/,Houston Rockets,Louisville,2016,2,7,37
https://www.nba.com/player/1627775/,Patrick McCaw,https://www.nba.com/team/1610612744/traditional/,Golden State Warriors,Nevada-Las Vegas,2016,2,8,38
https://www.nba.com/player/1627837/,David Michineau,https://www.nba.com/team/1610612740/traditional/,New Orleans Pelicans,Elan Chalon (France),2016,2,9,39
https://www.nba.com/player/1627754/,Diamond Stone,https://www.nba.com/team/1610612740/traditional/,New Orleans Pelicans,Maryland,2016,2,10,40
https://www.nba.com/player/1627757/,Stephen Zimmerman,https://www.nba.com/team/1610612753/traditional/,Orlando Magic,Nevada-Las Vegas,2016,2,11,41
https://www.nba.com/player/1627785/,Isaiah Whitehead,https://www.nba.com/team/1610612751/traditional/,Brooklyn Nets,Seton Hall,2016,2,12,42
https://www.nba.com/player/1627753/,Zhou Qi,https://www.nba.com/team/1610612745/traditional/,Houston Rockets,Xinjiang Guanghui,2016,2,13,43
