NAME_URL,NAME,POS,G,M,AJP48,WP48,WP,POP48,PTS,REB,AST
https://www.boxscoregeeks.com/players/4-zaza-pachulia,Zaza Pachulia,5.0,53,1325,.274,.084,2.3,-.5,14.8,12.1,4.9
https://www.boxscoregeeks.com/players/433-zach-randolph,Zach Randolph,4.0,79,2705,.251,.061,3.5,-1.2,24.3,14.1,3.5
https://www.boxscoregeeks.com/players/152-xavier-henry,Xavier Henry,2.5,43,908,.066,-.015,-.3,-3.6,22.8,6.0,2.7
https://www.boxscoregeeks.com/players/67-wilson-chandler,Wilson Chandler,3.0,62,1927,.136,.049,2.0,-1.6,21.1,7.3,2.8
https://www.boxscoregeeks.com/players/390-willie-green,Willie Green,2.0,55,869,.037,-.045,-.8,-4.5,15.1,4.3,2.8
https://www.boxscoregeeks.com/players/76-will-bynum,Will Bynum,1.0,56,1054,.078,-.003,-.1,-3.2,22.1,4.5,9.8
https://www.boxscoregeeks.com/players/1305-will-barton,Will Barton,2.0,41,387,.159,.077,.6,-.7,20.6,9.2,4.1
https://www.boxscoregeeks.com/players/281-wesley-matthews,Wesley Matthews,2.0,82,2780,.220,.138,8.0,1.2,23.2,5.0,3.4
https://www.boxscoregeeks.com/players/184-wesley-johnson,Wesley Johnson,3.5,79,2240,.169,.033,1.5,-2.1,15.3,7.5,2.7
https://www.boxscoregeeks.com/players/181-wayne-ellington,Wayne Ellington,2.0,45,393,.164,.083,.7,-.5,17.7,5.3,2.3
https://www.boxscoregeeks.com/players/1368-vitor-faverani,Vitor Faverani,5.0,37,488,.199,.010,.1,-2.8,16.1,12.6,1.6
https://www.boxscoregeeks.com/players/261-vince-carter,Vince Carter,2.7,81,1973,.159,.078,3.2,-.7,23.5,6.9,5.2
https://www.boxscoregeeks.com/players/1417-victor-oladipo,Victor Oladipo,2.0,80,2487,.119,.038,1.9,-1.9,21.3,6.3,6.3
